Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.003999233245849609,20.32,64.4649,14.68
0.5032618045806885,20.33,64.9089,14.670000000000002
1.0017943382263184,20.34,65.3129,14.66
1.5018682479858398,20.35,65.6333,14.649999999999999
2.0034661293029785,20.35,66.1281,14.649999999999999
2.501293182373047,20.38,66.3871,14.620000000000001
3.0014896392822266,20.42,66.6004,14.579999999999998
3.500763177871704,20.41,67.0861,14.59
4.000232696533203,20.45,67.2714,14.55
4.50384259223938,20.52,67.4287,14.48
5.000171184539795,20.56,67.6125,14.440000000000001
5.501291036605835,20.65,67.6063,14.350000000000001
6.002813816070557,20.69,67.8652,14.309999999999999
6.502190351486206,20.76,67.9177,14.239999999999998
7.000553369522095,20.88,67.7574,14.120000000000001
7.5008225440979,20.93,67.9103,14.07
8.001246213912964,21.01,67.904,13.989999999999998
8.500478744506836,21.11,67.8434,13.89
9.00186824798584,21.21,67.7182,13.79
9.501816034317017,21.36,67.3963,13.64
10.000943183898926,21.43,67.4868,13.57
10.501789569854736,21.51,67.4098,13.489999999999998
11.002629518508911,21.71,66.8856,13.29
11.500675916671753,21.78,66.8834,13.219999999999999
12.002460718154907,21.93,66.4865,13.07
12.50163984298706,22.05,66.3544,12.95
13.00230073928833,22.17,66.0714,12.829999999999998
13.500218152999878,22.32,65.7222,12.68
14.00073766708374,22.44,65.5355,12.559999999999999
14.500096082687378,22.56,65.2416,12.440000000000001
15.000447273254395,22.73,64.8431,12.27
15.500753164291382,22.8,64.7783,12.2
16.000060081481934,22.98,64.2461,12.02
16.50024390220642,23.08,64.1302,11.920000000000002
17.00032877922058,23.22,63.7633,11.780000000000001
17.500083208084106,23.4,63.2274,11.600000000000001
18.00011110305786,23.51,63.0045,11.489999999999998
18.50081729888916,23.66,62.5745,11.34
19.0006685256958,23.77,62.4304,11.23
19.50068497657776,23.88,62.1369,11.120000000000001
20.000683307647705,24.05,61.6162,10.95
20.50072741508484,24.16,61.4246,10.84
21.000682830810547,24.31,60.9834,10.690000000000001
21.500613927841187,24.48,60.4787,10.52
22.00035524368286,24.58,60.2877,10.420000000000002
22.500329971313477,24.74,59.7426,10.260000000000002
23.00050377845764,24.84,59.5687,10.16
23.500895023345947,24.98,59.1557,10.02
24.000348806381226,25.18,58.4911,9.82
24.500916004180908,25.29,58.2142,9.71
25.000800132751465,25.43,57.7266,9.57
25.500272750854492,25.58,57.3496,9.420000000000002
26.000874042510986,25.67,57.1285,9.329999999999998
26.500473737716675,25.76,56.9787,9.239999999999998
27.0001163482666,25.86,56.7709,9.14
27.50011944770813,25.99,56.3736,9.010000000000002
28.000128984451294,26.2,55.6093,8.8
28.500407457351685,26.11,56.3236,8.89
29.00010585784912,26.36,55.3061,8.64
29.50009250640869,26.62,54.2802,8.379999999999999
30.00031542778015,27.19,51.6405,7.809999999999999
30.500098943710327,26.71,7.3846,8.29
31.00074529647827,26.78,7.3175,8.219999999999999
31.500492811203003,26.89,6.8973,8.11
32.0001163482666,27.05,6.4202,7.949999999999999
32.50005793571472,27.1,6.3837,7.899999999999999
33.00078725814819,27.24,5.9443,7.760000000000002
33.50009894371033,27.31,5.8406,7.690000000000001
34.00038766860962,27.4,5.608,7.600000000000001
34.5002384185791,27.5,5.3163,7.5
35.000845432281494,27.53,5.379,7.469999999999999
35.50005125999451,27.61,5.1921,7.390000000000001
36.00071120262146,27.65,5.2356,7.350000000000001
36.50097465515137,27.7,5.1711,7.300000000000001
37.000356674194336,27.76,5.1118,7.239999999999998
37.50072956085205,27.78,5.2371,7.219999999999999
38.00030016899109,27.82,5.2131,7.18
38.5001540184021,27.88,5.1737,7.120000000000001
39.000335454940796,27.85,5.5071,7.149999999999999
39.50029492378235,27.9,5.4606,7.100000000000001
40.0001163482666,27.9,5.7171,7.100000000000001
40.50071716308594,27.89,5.927,7.109999999999999
41.0008807182312,27.93,5.9469,7.07
41.50001120567322,27.91,6.2899,7.09
42.000741958618164,27.93,6.3681,7.07
42.50041055679321,27.96,6.4567,7.039999999999999
43.00068664550781,27.93,6.8107,7.07
43.50411677360535,27.93,6.9971,7.07
44.006454944610596,27.89,7.42,7.109999999999999
44.509169578552246,27.88,7.6992,7.120000000000001
45.00480008125305,27.89,7.8583,7.109999999999999
45.50720000267029,27.87,8.1283,7.129999999999999
46.007543325424194,27.88,8.3065,7.120000000000001
46.5038046836853,27.8,8.9332,7.199999999999999
47.00564956665039,27.81,9.077,7.190000000000001
47.50987529754639,27.82,9.2288,7.18
48.009838819503784,27.78,9.666,7.219999999999999
48.50999474525452,27.77,9.9151,7.23
49.00147199630737,27.78,10.0921,7.219999999999999
49.50699067115784,27.73,10.5556,7.27
50.00190091133118,27.74,10.6887,7.260000000000002
50.50282120704651,27.71,11.0654,7.289999999999999
51.00685143470764,27.72,11.2608,7.280000000000001
51.508166551589966,27.7,11.6036,7.300000000000001
52.004578828811646,27.66,12.0102,7.34
52.50385522842407,27.65,12.2491,7.350000000000001
53.00344204902649,27.62,12.6478,7.379999999999999
53.50147557258606,27.62,12.8624,7.379999999999999
54.00998616218567,27.64,12.9519,7.359999999999999
54.50059413909912,27.59,13.4464,7.41
55.00305795669556,27.57,13.7483,7.43
55.50359773635864,27.59,13.8988,7.41
56.002965688705444,27.55,14.2844,7.449999999999999
56.50469493865967,27.57,14.4172,7.43
57.00428080558777,27.53,14.8651,7.469999999999999
57.50776529312134,27.51,15.133,7.489999999999998
58.00926852226257,27.52,15.3164,7.48
58.50660061836243,27.48,15.7399,7.52
59.00305986404419,27.48,15.9479,7.52
59.506898403167725,27.5,16.1192,7.5
60.001930713653564,27.47,16.4722,7.530000000000001
60.50794577598572,27.48,16.6326,7.52
