Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.0009968280792236328,6.21,0.0,-1.21
0.16672062873840332,6.23,0.0,-1.2300000000000004
0.326462984085083,6.23,0.0,-1.2300000000000004
0.4731161594390869,6.26,0.0,-1.2599999999999998
0.6007473468780518,6.23,0.0,-1.2300000000000004
0.7500905990600586,6.25,0.0,-1.25
0.9006831645965576,6.25,0.0,-1.25
1.0502796173095703,6.21,0.0,-1.21
1.2008469104766846,6.02,0.0,-1.0199999999999996
1.3504769802093506,6.03,0.0,-1.0300000000000002
1.5005457401275635,6.06,0.0,-1.0599999999999996
1.6502137184143066,6.02,0.0,-1.0199999999999996
1.800710916519165,6.03,0.0,-1.0300000000000002
1.9503068923950195,6.04,0.0,-1.04
2.100006103515625,6.04,0.0,-1.04
2.2500662803649902,6.05,0.0,-1.0499999999999998
2.400332450866699,6.03,0.0,-1.0300000000000002
2.550924062728882,6.06,0.0,-1.0599999999999996
2.7002878189086914,6.08,0.0,-1.08
2.85007381439209,6.08,0.0,-1.08
3.000669002532959,6.04,0.0,-1.04
3.150266170501709,6.04,0.0,-1.04
3.3008639812469482,6.07,0.0,-1.0700000000000003
3.4504709243774414,6.08,0.0,-1.08
3.600062847137451,6.07,0.0,-1.0700000000000003
3.7502598762512207,6.1,0.0,-1.0999999999999996
4.601928949356079,6.1,0.0,-1.0999999999999996
4.715712308883667,6.07,0.0,-1.0700000000000003
4.832911729812622,6.09,0.0,-1.0899999999999999
4.958577871322632,6.1,0.0,-1.0999999999999996
5.080278158187866,6.11,0.0,-1.1100000000000003
5.1989710330963135,6.11,0.0,-1.1100000000000003
5.32166862487793,6.08,0.0,-1.08
5.440465211868286,6.09,0.0,-1.0899999999999999
5.560154438018799,6.08,0.0,-1.08
5.6818296909332275,6.05,0.0,-1.0499999999999998
5.795080900192261,6.1,0.0,-1.0999999999999996
5.9191906452178955,6.08,0.0,-1.08
6.046836614608765,6.08,0.0,-1.08
6.169658184051514,6.13,0.0,-1.13
6.301339864730835,6.09,0.0,-1.0899999999999999
6.419466972351074,6.11,0.0,-1.1100000000000003
6.541169166564941,6.11,0.0,-1.1100000000000003
6.661929607391357,6.09,0.0,-1.0899999999999999
6.7810585498809814,6.11,0.0,-1.1100000000000003
6.906694173812866,6.12,0.0,-1.12
7.029428720474243,6.08,0.0,-1.08
7.150091171264648,6.12,0.0,-1.12
7.27289891242981,6.11,0.0,-1.1100000000000003
7.401046276092529,6.11,0.0,-1.1100000000000003
7.525719165802002,6.13,0.0,-1.13
7.6562018394470215,6.13,0.0,-1.13
7.8009912967681885,6.13,0.0,-1.13
7.950218439102173,6.14,0.0,-1.1399999999999997
8.100220918655396,6.11,0.0,-1.1100000000000003
8.250400066375732,6.13,0.0,-1.13
8.400001764297485,6.14,0.0,-1.1399999999999997
8.550597190856934,6.12,0.0,-1.12
8.700204133987427,6.16,0.0,-1.1600000000000001
8.850762128829956,6.13,0.0,-1.13
9.000510454177856,6.16,0.0,-1.1600000000000001
9.15007758140564,6.18,0.0,-1.1799999999999997
9.300275564193726,6.18,0.0,-1.1799999999999997
9.450840473175049,6.17,0.0,-1.17
9.600172281265259,6.32,0.0,-1.3200000000000003
10.404186725616455,6.23,0.0,-1.2300000000000004
10.530853986740112,6.21,0.0,-1.21
10.64952540397644,6.24,0.0,-1.2400000000000002
10.768328428268433,6.23,0.0,-1.2300000000000004
10.891000747680664,6.24,0.0,-1.2400000000000002
11.011272192001343,6.27,0.0,-1.2699999999999996
11.129958152770996,6.24,0.0,-1.2400000000000002
11.248610019683838,6.27,0.0,-1.2699999999999996
11.362333297729492,6.26,0.0,-1.2599999999999998
11.476011276245117,6.27,0.0,-1.2699999999999996
11.597678422927856,6.28,0.0,-1.2800000000000002
11.722307682037354,6.04,0.0,-1.04
11.838722944259644,6.03,0.0,-1.0300000000000002
11.954523801803589,6.06,0.0,-1.0599999999999996
12.075230121612549,6.04,0.0,-1.04
12.190894603729248,6.06,0.0,-1.0599999999999996
12.319575071334839,6.04,0.0,-1.04
12.44022512435913,6.05,0.0,-1.0499999999999998
12.561931133270264,6.04,0.0,-1.04
12.68170714378357,6.06,0.0,-1.0599999999999996
12.803380966186523,6.05,0.0,-1.0499999999999998
12.92106580734253,6.08,0.0,-1.08
13.0506911277771,6.06,0.0,-1.0599999999999996
13.200287818908691,6.05,0.0,-1.0499999999999998
13.350379467010498,6.05,0.0,-1.0499999999999998
13.500028133392334,6.07,0.0,-1.0700000000000003
13.650862693786621,6.05,0.0,-1.0499999999999998
13.800426244735718,6.08,0.0,-1.08
13.95009994506836,6.06,0.0,-1.0599999999999996
14.100979089736938,6.06,0.0,-1.0599999999999996
14.25074315071106,6.07,0.0,-1.0700000000000003
14.400370359420776,6.06,0.0,-1.0599999999999996
14.550625085830688,6.07,0.0,-1.0700000000000003
14.700227499008179,6.06,0.0,-1.0599999999999996
14.850395679473877,6.07,0.0,-1.0700000000000003
15.00054121017456,6.06,0.0,-1.0599999999999996
15.150899410247803,6.09,0.0,-1.0899999999999999
15.300499439239502,6.09,0.0,-1.0899999999999999
16.23185968399048,6.07,0.0,-1.0700000000000003
16.357649087905884,6.07,0.0,-1.0700000000000003
16.485306978225708,6.07,0.0,-1.0700000000000003
16.605112314224243,6.07,0.0,-1.0700000000000003
16.737844228744507,6.09,0.0,-1.0899999999999999
16.874361276626587,6.09,0.0,-1.0899999999999999
16.995065212249756,6.09,0.0,-1.0899999999999999
17.111725568771362,6.09,0.0,-1.0899999999999999
17.2345232963562,6.1,0.0,-1.0999999999999996
17.35317611694336,6.1,0.0,-1.0999999999999996
17.482476472854614,6.09,0.0,-1.0899999999999999
17.607116222381592,6.11,0.0,-1.1100000000000003
17.73514676094055,6.11,0.0,-1.1100000000000003
17.858842372894287,6.11,0.0,-1.1100000000000003
17.98333168029785,6.1,0.0,-1.0999999999999996
18.112958908081055,6.11,0.0,-1.1100000000000003
18.242958545684814,6.12,0.0,-1.12
18.372638940811157,6.16,0.0,-1.1600000000000001
18.50626015663147,6.15,0.0,-1.1500000000000004
18.626959085464478,6.13,0.0,-1.13
18.74921154975891,6.15,0.0,-1.1500000000000004
18.874881267547607,6.14,0.0,-1.1399999999999997
18.996683359146118,6.11,0.0,-1.1100000000000003
19.124338150024414,6.14,0.0,-1.1399999999999997
19.2569580078125,6.16,0.0,-1.1600000000000001
19.39461612701416,6.13,0.0,-1.13
19.520899057388306,6.15,0.0,-1.1500000000000004
19.642560243606567,6.13,0.0,-1.13
19.77620244026184,6.17,0.0,-1.17
19.90288996696472,6.15,0.0,-1.1500000000000004
