Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.0009844303131103516,6.28,0.0,-1.2800000000000002
0.15661835670471191,6.26,0.0,-1.2599999999999998
0.30530238151550293,6.26,0.0,-1.2599999999999998
0.45003843307495117,6.29,0.0,-1.29
0.6006627082824707,6.3,0.0,-1.2999999999999998
0.7507362365722656,6.02,0.0,-1.0199999999999996
0.9000284671783447,6.04,0.0,-1.04
1.0502874851226807,6.05,0.0,-1.0499999999999998
1.200399398803711,6.05,0.0,-1.0499999999999998
1.3509962558746338,6.04,0.0,-1.04
1.5006937980651855,6.04,0.0,-1.04
1.6504061222076416,6.04,0.0,-1.04
1.8000049591064453,6.04,0.0,-1.04
1.9502413272857666,6.04,0.0,-1.04
2.1008706092834473,6.07,0.0,-1.0700000000000003
2.2502048015594482,6.07,0.0,-1.0700000000000003
2.4004313945770264,6.07,0.0,-1.0700000000000003
2.550629138946533,6.06,0.0,-1.0599999999999996
2.7002291679382324,6.06,0.0,-1.0599999999999996
2.850393295288086,6.06,0.0,-1.0599999999999996
3.0009889602661133,6.05,0.0,-1.0499999999999998
3.150601863861084,6.04,0.0,-1.04
3.300196647644043,6.03,0.0,-1.0300000000000002
3.4508004188537598,6.04,0.0,-1.04
3.6000430583953857,6.1,0.0,-1.0999999999999996
4.4318788051605225,6.09,0.0,-1.0899999999999999
4.550073862075806,6.07,0.0,-1.0700000000000003
4.665764570236206,6.08,0.0,-1.08
4.7751171588897705,6.07,0.0,-1.0700000000000003
4.889730215072632,6.09,0.0,-1.0899999999999999
5.003424406051636,6.11,0.0,-1.1100000000000003
5.120122671127319,6.08,0.0,-1.08
5.237608194351196,6.07,0.0,-1.0700000000000003
5.363196134567261,6.09,0.0,-1.0899999999999999
5.4774816036224365,6.09,0.0,-1.0899999999999999
5.596323728561401,6.1,0.0,-1.0999999999999996
5.720519065856934,6.09,0.0,-1.0899999999999999
5.840197801589966,6.1,0.0,-1.0999999999999996
5.955001592636108,6.1,0.0,-1.0999999999999996
6.066705226898193,6.11,0.0,-1.1100000000000003
6.182700157165527,6.11,0.0,-1.1100000000000003
6.302209377288818,6.09,0.0,-1.0899999999999999
6.423352956771851,6.08,0.0,-1.08
6.553456783294678,6.11,0.0,-1.1100000000000003
6.674162149429321,6.11,0.0,-1.1100000000000003
6.801020383834839,6.13,0.0,-1.13
6.9197046756744385,6.12,0.0,-1.12
7.050066947937012,6.13,0.0,-1.13
7.200664281845093,6.1,0.0,-1.0999999999999996
7.350775241851807,6.11,0.0,-1.1100000000000003
7.500491142272949,6.13,0.0,-1.13
7.650089740753174,6.14,0.0,-1.1399999999999997
7.800725221633911,6.11,0.0,-1.1100000000000003
7.9506003856658936,6.16,0.0,-1.1600000000000001
8.100375890731812,6.13,0.0,-1.13
8.250814437866211,6.15,0.0,-1.1500000000000004
8.400475263595581,6.15,0.0,-1.1500000000000004
8.55007529258728,6.16,0.0,-1.1600000000000001
8.700310707092285,6.17,0.0,-1.17
8.85087275505066,6.17,0.0,-1.17
9.00058650970459,6.22,0.0,-1.2199999999999998
9.150190591812134,6.21,0.0,-1.21
9.300433874130249,6.19,0.0,-1.1900000000000004
9.450207233428955,6.35,0.0,-1.3499999999999996
10.255707740783691,6.25,0.0,-1.25
10.376384019851685,6.24,0.0,-1.2400000000000002
10.492076635360718,6.24,0.0,-1.2400000000000002
10.610866069793701,6.26,0.0,-1.2599999999999998
10.736095190048218,6.3,0.0,-1.2999999999999998
10.856056690216064,6.28,0.0,-1.2800000000000002
10.976330280303955,6.27,0.0,-1.2699999999999996
11.092019319534302,6.3,0.0,-1.2999999999999998
11.21827483177185,6.3,0.0,-1.2999999999999998
11.338982582092285,6.33,0.0,-1.33
11.456881761550903,6.05,0.0,-1.0499999999999998
11.577531337738037,6.04,0.0,-1.04
11.691226720809937,6.06,0.0,-1.0599999999999996
11.806918382644653,6.08,0.0,-1.08
11.928206443786621,6.03,0.0,-1.0300000000000002
12.05594515800476,6.03,0.0,-1.0300000000000002
12.18311882019043,6.04,0.0,-1.04
12.305818319320679,6.04,0.0,-1.04
12.423473834991455,6.04,0.0,-1.04
12.548884153366089,6.06,0.0,-1.0599999999999996
12.673524618148804,6.05,0.0,-1.0499999999999998
12.792207479476929,6.05,0.0,-1.0499999999999998
12.909918308258057,6.04,0.0,-1.04
13.050228595733643,6.05,0.0,-1.0499999999999998
13.200793743133545,6.07,0.0,-1.0700000000000003
13.350533485412598,6.07,0.0,-1.0700000000000003
13.500488758087158,6.07,0.0,-1.0700000000000003
13.650124073028564,6.07,0.0,-1.0700000000000003
13.80033564567566,6.08,0.0,-1.08
13.950057744979858,6.05,0.0,-1.0499999999999998
14.100763082504272,6.07,0.0,-1.0700000000000003
14.25001835823059,6.08,0.0,-1.08
14.400402069091797,6.09,0.0,-1.0899999999999999
14.550966024398804,6.1,0.0,-1.0999999999999996
14.700105905532837,6.08,0.0,-1.08
14.85079550743103,6.06,0.0,-1.0599999999999996
15.000459909439087,6.07,0.0,-1.0700000000000003
15.150207757949829,6.11,0.0,-1.1100000000000003
16.096084117889404,6.12,0.0,-1.12
16.22192645072937,6.11,0.0,-1.1100000000000003
16.346592903137207,6.11,0.0,-1.1100000000000003
16.476320505142212,6.09,0.0,-1.0899999999999999
16.60101342201233,6.12,0.0,-1.12
16.721669673919678,6.13,0.0,-1.13
16.84373688697815,6.13,0.0,-1.13
16.965580940246582,6.13,0.0,-1.13
17.091638326644897,6.11,0.0,-1.1100000000000003
17.213321924209595,6.14,0.0,-1.1399999999999997
17.33505153656006,6.11,0.0,-1.1100000000000003
17.459360599517822,6.12,0.0,-1.12
17.58334231376648,6.13,0.0,-1.13
17.706016540527344,6.14,0.0,-1.1399999999999997
17.828274965286255,6.15,0.0,-1.1500000000000004
17.967971324920654,6.14,0.0,-1.1399999999999997
18.096433639526367,6.13,0.0,-1.13
18.22110104560852,6.15,0.0,-1.1500000000000004
18.368229150772095,6.13,0.0,-1.13
18.491897344589233,6.13,0.0,-1.13
18.621548891067505,6.13,0.0,-1.13
18.74516272544861,6.13,0.0,-1.13
18.868830680847168,6.18,0.0,-1.1799999999999997
18.99860405921936,6.15,0.0,-1.1500000000000004
19.12224507331848,6.2,0.0,-1.2000000000000002
19.25355625152588,6.16,0.0,-1.1600000000000001
19.383347749710083,6.16,0.0,-1.1600000000000001
19.505998849868774,6.21,0.0,-1.21
19.675547122955322,6.19,0.0,-1.1900000000000004
19.801210641860962,6.21,0.0,-1.21
19.9258770942688,6.21,0.0,-1.21
