Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.00099945068359375,20.26,-49.4626,-0.26000000000000156
0.5004398822784424,20.2,-49.2117,-0.1999999999999993
1.0001716613769531,20.3,-49.7042,-0.3000000000000007
1.5008695125579834,19.99,-48.1287,0.010000000000001563
2.000162363052368,19.92,-47.7842,0.0799999999999983
2.5008938312530518,19.91,-47.7397,0.08999999999999986
3.0009899139404297,20.04,-48.2306,-0.03999999999999915
3.500704765319824,20.17,-48.8972,-0.1700000000000017
4.000423192977905,20.17,-49.0533,-0.1700000000000017
4.500776529312134,20.16,-49.0267,-0.16000000000000014
5.00005578994751,20.19,-49.1471,-0.19000000000000128
5.500895261764526,20.18,-49.1315,-0.17999999999999972
6.000750780105591,20.19,-49.1922,-0.19000000000000128
6.500585556030273,20.23,-49.3686,-0.23000000000000043
7.000073194503784,20.23,-49.3609,-0.23000000000000043
7.500256776809692,20.26,-49.5572,-0.26000000000000156
8.000886917114258,20.23,-49.4066,-0.23000000000000043
8.50029444694519,20.16,-49.0529,-0.16000000000000014
9.000235557556152,20.16,-49.0819,-0.16000000000000014
9.500179290771484,20.2,-49.0563,-0.1999999999999993
10.000679731369019,20.12,-49.1834,-0.120000000000001
10.500683784484863,20.17,-49.1199,-0.1700000000000017
11.000877141952515,20.14,-48.9659,-0.14000000000000057
11.500941038131714,20.2,-49.2833,-0.1999999999999993
12.000272035598755,20.25,-49.5252,-0.25
12.500568389892578,20.2,-49.3062,-0.1999999999999993
13.000026941299438,20.18,-49.201,-0.17999999999999972
13.500345230102539,20.23,-49.4689,-0.23000000000000043
14.000838041305542,20.2,-49.3306,-0.1999999999999993
14.500945806503296,20.25,-49.5706,-0.25
15.000986814498901,20.22,-49.4088,-0.21999999999999886
15.500800371170044,20.24,-49.5517,-0.23999999999999844
16.000142097473145,20.25,-49.4667,-0.25
16.50035285949707,20.21,-49.2673,-0.21000000000000085
17.00027632713318,20.23,-49.4838,-0.23000000000000043
17.500810861587524,20.23,-49.5025,-0.23000000000000043
18.000483512878418,20.26,-49.6795,-0.26000000000000156
18.50011897087097,20.19,-49.6088,-0.19000000000000128
19.000192880630493,20.2,-49.4469,-0.1999999999999993
19.5009503364563,20.25,-49.65,-0.25
20.000323057174683,20.2,-49.4184,-0.1999999999999993
20.500555276870728,20.24,-49.6054,-0.23999999999999844
21.000197410583496,20.3,-49.9177,-0.3000000000000007
21.50080704689026,20.14,-49.1223,-0.14000000000000057
22.0009548664093,20.23,-49.5695,-0.23000000000000043
22.500271320343018,20.16,-48.9871,-0.16000000000000014
23.000041723251343,20.13,-49.3544,-0.129999999999999
23.500382661819458,20.24,-49.6434,-0.23999999999999844
24.00041365623474,20.16,-49.2686,-0.16000000000000014
24.503902435302734,20.18,-49.3703,-0.17999999999999972
25.00314950942993,20.2,-49.4581,-0.1999999999999993
25.50389838218689,20.13,-49.4138,-0.129999999999999
26.003187894821167,20.22,-49.5453,-0.21999999999999886
26.501318216323853,20.21,-49.5034,-0.21000000000000085
27.001404762268066,20.18,-49.3953,-0.17999999999999972
27.503331899642944,20.21,-49.5453,-0.21000000000000085
28.003463745117188,20.18,-49.3981,-0.17999999999999972
28.500054359436035,20.23,-49.6363,-0.23000000000000043
29.00311779975891,20.07,-48.8338,-0.07000000000000028
29.50162172317505,20.16,-49.1097,-0.16000000000000014
30.00336718559265,20.21,-49.5481,-0.21000000000000085
30.502413749694824,20.16,-49.297,-0.16000000000000014
31.002090215682983,20.11,-49.0718,-0.10999999999999943
31.500547885894775,19.98,-48.4263,0.019999999999999574
32.001097440719604,20.2,-49.6127,-0.1999999999999993
32.503841400146484,20.21,-49.5723,-0.21000000000000085
33.00115489959717,20.21,-49.5947,-0.21000000000000085
33.500508308410645,20.17,-49.4172,-0.1700000000000017
34.003177642822266,20.11,-49.1141,-0.10999999999999943
34.503273725509644,20.16,-49.3432,-0.16000000000000014
35.00288438796997,20.14,-49.2707,-0.14000000000000057
35.50109839439392,20.14,-49.2722,-0.14000000000000057
36.0016143321991,20.09,-49.0216,-0.08999999999999986
36.50085258483887,20.13,-49.202,-0.129999999999999
37.00216889381409,19.92,-48.1938,0.0799999999999983
37.502180337905884,20.15,-49.3083,-0.14999999999999858
38.00385856628418,20.13,-49.2229,-0.129999999999999
38.50183320045471,20.06,-49.166,-0.05999999999999872
39.00251913070679,20.09,-49.02,-0.08999999999999986
39.50768041610718,20.05,-48.8424,-0.05000000000000071
40.000189542770386,20.1,-49.0883,-0.10000000000000142
40.50722026824951,20.17,-49.4706,-0.1700000000000017
41.00109601020813,20.13,-49.2267,-0.129999999999999
41.50461149215698,20.07,-48.9477,-0.07000000000000028
42.00029182434082,20.14,-49.3039,-0.14000000000000057
42.505258083343506,20.09,-49.0573,-0.08999999999999986
43.00455689430237,20.14,-49.3138,-0.14000000000000057
43.50424551963806,20.09,-49.0605,-0.08999999999999986
44.00396490097046,20.04,-48.8263,-0.03999999999999915
44.50593876838684,20.13,-49.2535,-0.129999999999999
45.007644176483154,20.12,-48.9801,-0.120000000000001
45.505085706710815,20.05,-49.1638,-0.05000000000000071
46.005600452423096,20.1,-49.1531,-0.10000000000000142
46.50153064727783,20.14,-49.3298,-0.14000000000000057
47.00037860870361,20.17,-49.4637,-0.1700000000000017
47.500288248062134,20.16,-49.44,-0.16000000000000014
48.000452280044556,20.09,-49.074,-0.08999999999999986
48.50127863883972,20.13,-49.3115,-0.129999999999999
49.00107669830322,20.05,-48.874,-0.05000000000000071
49.501893758773804,20.15,-49.3832,-0.14999999999999858
50.00109934806824,20.09,-49.1082,-0.08999999999999986
50.50002884864807,20.1,-49.1797,-0.10000000000000142
51.00110101699829,20.13,-49.3076,-0.129999999999999
51.50053906440735,20.06,-49.3044,-0.05999999999999872
52.00121474266052,20.15,-49.4437,-0.14999999999999858
52.50128149986267,20.13,-49.3022,-0.129999999999999
53.0018835067749,20.12,-49.2847,-0.120000000000001
53.501208543777466,20.14,-49.377,-0.14000000000000057
54.00017690658569,20.13,-49.2291,-0.129999999999999
54.50069737434387,20.09,-48.8989,-0.08999999999999986
55.0012001991272,20.14,-49.3823,-0.14000000000000057
55.5014169216156,20.12,-49.3049,-0.120000000000001
56.00172758102417,20.15,-49.4638,-0.14999999999999858
56.50040650367737,20.11,-49.2267,-0.10999999999999943
57.0001015663147,20.07,-49.0731,-0.07000000000000028
57.50163745880127,20.09,-49.1796,-0.08999999999999986
58.000377893447876,20.12,-49.3695,-0.120000000000001
58.501935958862305,20.06,-49.296,-0.05999999999999872
59.00004315376282,20.1,-49.1938,-0.10000000000000142
59.50130844116211,20.1,-49.1991,-0.10000000000000142
60.00182890892029,20.09,-49.1759,-0.08999999999999986
60.50129055976868,20.11,-49.3502,-0.10999999999999943
61.00176525115967,20.14,-49.2866,-0.14000000000000057
61.501697301864624,20.11,-49.3069,-0.10999999999999943
62.00194048881531,20.09,-49.1863,-0.08999999999999986
62.501089334487915,20.08,-49.1364,-0.0799999999999983
63.00160503387451,20.07,-49.0841,-0.07000000000000028
63.500704288482666,20.1,-49.2451,-0.10000000000000142
64.00128126144409,20.05,-48.986,-0.05000000000000071
64.50107645988464,20.05,-48.9785,-0.05000000000000071
