Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.00800323486328125,22.52,95.0,27.48
0.5091216564178467,22.51,95.0,27.49
1.0033173561096191,22.52,95.0,27.48
1.5041470527648926,22.53,95.0,27.47
2.0067169666290283,22.56,95.0,27.44
2.5017549991607666,22.55,95.0,27.45
3.0079243183135986,22.62,94.9247,27.38
3.508713722229004,22.64,95.0,27.36
4.006589412689209,22.69,94.8954,27.31
4.509243965148926,22.76,94.892,27.24
5.004167318344116,22.81,95.0,27.19
5.501938819885254,22.88,94.9864,27.12
6.004894256591797,23.01,94.8623,26.99
6.500025510787964,23.09,95.0,26.91
7.001221179962158,23.15,95.0,26.85
7.5024333000183105,23.35,94.8158,26.65
8.00260305404663,23.43,95.0,26.57
8.503173351287842,23.58,94.7981,26.42
9.003931999206543,23.71,94.9324,26.29
9.500772953033447,23.82,94.97,26.18
10.001189470291138,24.02,94.7595,25.98
10.503832578659058,24.11,94.8449,25.89
11.003420114517212,24.29,94.6535,25.71
11.503738641738892,24.44,94.8093,25.56
12.000680685043335,24.62,94.5642,25.38
12.50363302230835,24.8,94.467,25.2
13.001751184463501,24.93,94.5498,25.07
13.50120759010315,25.1,94.3473,24.9
14.000180006027222,25.31,94.208,24.69
14.501644134521484,25.43,94.2365,24.57
15.000468969345093,25.62,93.9748,24.38
15.500474691390991,25.78,94.0071,24.22
16.002087593078613,25.96,93.7608,24.04
16.500513315200806,26.19,93.3273,23.81
17.0025954246521,26.32,93.4307,23.68
17.50232195854187,26.48,93.2342,23.52
18.003641366958618,26.66,93.117,23.34
18.501442909240723,26.83,92.8788,23.17
19.00066351890564,27.0,92.729,23.0
19.500230312347412,27.18,92.5499,22.82
20.00214171409607,27.34,92.3466,22.66
20.50351643562317,27.55,92.0573,22.45
21.001047134399414,27.72,91.8469,22.28
21.503859519958496,27.88,91.6197,22.12
22.003752946853638,28.04,91.5616,21.96
22.501675844192505,28.21,91.3174,21.79
23.00275206565857,28.42,90.9217,21.58
23.502219438552856,28.56,90.876,21.44
24.003921508789062,28.72,90.6489,21.28
24.500749111175537,28.94,90.2724,21.06
25.00053644180298,29.06,90.2434,20.94
25.50003743171692,29.24,89.9447,20.76
26.000568151474,29.39,89.873,20.61
26.501343488693237,29.56,89.5536,20.44
27.000508546829224,29.75,89.2841,20.25
27.500494956970215,29.9,89.1085,20.1
28.000277519226074,30.07,88.7824,19.93
28.501221179962158,30.21,88.7915,19.79
29.002403736114502,30.38,88.4485,19.62
29.502392530441284,30.56,88.1253,19.44
30.001131534576416,30.68,88.1505,19.32
30.50156545639038,30.82,87.9535,19.18
31.00250220298767,31.02,87.5911,18.98
31.50296115875244,31.12,87.5995,18.88
32.00160837173462,31.3,87.2142,18.7
32.50399684906006,31.44,87.1233,18.56
33.00059986114502,31.58,86.9127,18.42
33.50214505195618,31.77,86.6021,18.23
34.00387668609619,31.88,86.5906,18.12
34.50302839279175,32.02,86.3327,17.979999999999997
35.00321674346924,32.17,86.1799,17.83
35.50126242637634,32.32,85.9172,17.68
36.001211404800415,32.48,85.6573,17.520000000000003
36.50532841682434,32.62,85.5155,17.380000000000003
37.008724212646484,32.73,85.4257,17.270000000000003
37.50043606758118,32.91,85.075,17.090000000000003
38.00298762321472,33.02,85.0298,16.979999999999997
38.509801149368286,33.16,84.7794,16.840000000000003
39.00938057899475,33.27,84.8239,16.729999999999997
39.50925397872925,33.42,84.4968,16.58
40.001869201660156,33.58,84.1784,16.42
40.50271153450012,33.68,84.2077,16.32
41.007357597351074,33.82,83.9539,16.18
41.50338864326477,33.98,83.6671,16.020000000000003
42.00198698043823,34.07,83.6821,15.93
42.50658321380615,34.21,83.3978,15.79
43.001723289489746,34.32,83.3824,15.68
43.501174449920654,34.44,83.1836,15.560000000000002
44.004639625549316,34.59,82.9405,15.409999999999997
44.505353689193726,34.72,82.7799,15.280000000000001
45.004820823669434,34.82,82.6567,15.18
45.50318932533264,34.94,82.5326,15.060000000000002
46.00152611732483,35.06,82.4098,14.939999999999998
46.504260540008545,35.2,82.1211,14.799999999999997
47.00551748275757,35.29,82.1066,14.71
47.504916191101074,35.41,81.9217,14.590000000000003
48.00394535064697,35.55,81.7263,14.450000000000003
48.50018763542175,35.66,81.5667,14.340000000000003
49.00932598114014,35.77,81.3761,14.229999999999997
49.50442671775818,35.88,81.2887,14.119999999999997
50.00483703613281,36.0,81.0988,14.0
50.5043740272522,36.15,80.7922,13.850000000000001
51.000149726867676,36.23,80.8155,13.770000000000003
51.50615882873535,36.34,80.6288,13.659999999999997
52.00713920593262,36.46,80.498,13.54
52.50363278388977,36.54,80.4451,13.46
53.00472164154053,36.69,80.0634,13.310000000000002
53.5037407875061,36.79,79.9981,13.21
54.00450086593628,36.89,79.8883,13.11
54.50694799423218,36.98,79.8126,13.020000000000003
55.00611114501953,37.1,79.5819,12.899999999999999
55.5070698261261,37.23,79.2847,12.770000000000003
56.00641679763794,37.31,79.3239,12.689999999999998
56.50042462348938,37.43,79.0491,12.57
57.004626512527466,37.55,78.8695,12.450000000000003
57.50742840766907,37.61,78.9201,12.39
58.00585174560547,37.73,78.6826,12.270000000000003
58.507118701934814,37.87,78.374,12.130000000000003
59.00654149055481,37.92,78.4518,12.079999999999998
59.50361394882202,38.04,78.1684,11.96
60.009727239608765,38.13,78.1599,11.869999999999997
60.50626611709595,38.22,78.0107,11.780000000000001
61.006253242492676,38.35,77.7149,11.649999999999999
61.503501176834106,38.41,77.6935,11.590000000000003
62.00859451293945,38.51,77.5393,11.490000000000002
62.50944447517395,38.65,77.259,11.350000000000001
63.00672006607056,38.71,77.2791,11.29
63.50608849525452,38.82,77.0299,11.18
64.00762128829956,38.91,76.9535,11.090000000000003
64.5075626373291,39.0,76.7903,11.0
65.00435328483582,39.1,76.6849,10.899999999999999
65.50238084793091,39.18,76.5776,10.82
