Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.000997781753540039,6.2,0.0,-1.2000000000000002
0.15058326721191406,6.21,0.0,-1.21
0.30024147033691406,6.22,0.0,-1.2199999999999998
0.45005106925964355,6.23,0.0,-1.2300000000000004
0.6004610061645508,6.2,0.0,-1.2000000000000002
0.7507004737854004,6.22,0.0,-1.2199999999999998
0.901695966720581,6.24,0.0,-1.2400000000000002
1.056938648223877,6.24,0.0,-1.2400000000000002
1.2004971504211426,6.27,0.0,-1.2699999999999996
1.350095510482788,6.3,0.0,-1.2999999999999998
1.5043058395385742,6.27,0.0,-1.2699999999999996
1.6660006046295166,6.29,0.0,-1.29
1.8232951164245605,6.29,0.0,-1.29
1.972853660583496,6.32,0.0,-1.3200000000000003
2.14018177986145,6.33,0.0,-1.33
2.2915220260620117,6.06,0.0,-1.0599999999999996
3.157759666442871,6.07,0.0,-1.0700000000000003
3.2982017993927,6.06,0.0,-1.0599999999999996
3.43615460395813,6.04,0.0,-1.04
3.5888619422912598,6.06,0.0,-1.0599999999999996
3.74946665763855,6.08,0.0,-1.08
3.8911383152008057,6.07,0.0,-1.0700000000000003
4.0493004322052,6.05,0.0,-1.0499999999999998
4.187931060791016,6.05,0.0,-1.0499999999999998
4.306143522262573,6.07,0.0,-1.0700000000000003
4.421201467514038,6.08,0.0,-1.08
4.539614677429199,6.08,0.0,-1.08
4.677247524261475,6.08,0.0,-1.08
4.808412790298462,6.06,0.0,-1.0599999999999996
4.934074878692627,6.06,0.0,-1.0599999999999996
5.069747686386108,6.09,0.0,-1.0899999999999999
5.187406063079834,6.07,0.0,-1.0700000000000003
5.306604385375977,6.07,0.0,-1.0700000000000003
5.424798250198364,6.07,0.0,-1.0700000000000003
5.5394909381866455,6.07,0.0,-1.0700000000000003
5.657227039337158,6.07,0.0,-1.0700000000000003
5.772917985916138,6.08,0.0,-1.08
5.887636661529541,6.1,0.0,-1.0999999999999996
6.004297733306885,6.09,0.0,-1.0899999999999999
6.1319873332977295,6.09,0.0,-1.0899999999999999
6.250803709030151,6.09,0.0,-1.0899999999999999
6.372506618499756,6.09,0.0,-1.0899999999999999
6.490237474441528,6.08,0.0,-1.08
6.605926752090454,6.07,0.0,-1.0700000000000003
6.730650186538696,6.09,0.0,-1.0899999999999999
6.849334955215454,6.1,0.0,-1.0999999999999996
6.971308708190918,6.1,0.0,-1.0999999999999996
7.099794864654541,6.08,0.0,-1.08
7.222134828567505,6.08,0.0,-1.08
7.350763320922852,6.08,0.0,-1.08
7.500398397445679,6.1,0.0,-1.0999999999999996
7.650087594985962,6.09,0.0,-1.0899999999999999
7.800734758377075,6.11,0.0,-1.1100000000000003
7.950164794921875,6.13,0.0,-1.13
8.100719928741455,6.18,0.0,-1.1799999999999997
8.985976934432983,6.15,0.0,-1.1500000000000004
9.10064435005188,6.14,0.0,-1.1399999999999997
9.21812129020691,6.15,0.0,-1.1500000000000004
9.342417001724243,6.16,0.0,-1.1600000000000001
9.461100339889526,6.17,0.0,-1.17
9.582417964935303,6.13,0.0,-1.13
9.69808554649353,6.13,0.0,-1.13
9.817862272262573,6.17,0.0,-1.17
9.930560827255249,6.15,0.0,-1.1500000000000004
10.070336103439331,6.16,0.0,-1.1600000000000001
10.186999559402466,6.13,0.0,-1.13
10.30169129371643,6.19,0.0,-1.1900000000000004
10.417382001876831,6.19,0.0,-1.1900000000000004
10.534070014953613,6.19,0.0,-1.1900000000000004
10.666603565216064,6.19,0.0,-1.1900000000000004
10.787255764007568,6.19,0.0,-1.1900000000000004
10.90194845199585,6.22,0.0,-1.2199999999999998
11.021626472473145,6.19,0.0,-1.1900000000000004
11.137345790863037,6.19,0.0,-1.1900000000000004
11.254170179367065,6.22,0.0,-1.2199999999999998
11.365875244140625,6.2,0.0,-1.2000000000000002
11.47857117652893,6.2,0.0,-1.2000000000000002
11.599274396896362,6.2,0.0,-1.2000000000000002
11.73277997970581,6.24,0.0,-1.2400000000000002
11.860411882400513,6.25,0.0,-1.25
12.00057077407837,6.25,0.0,-1.25
12.150171279907227,6.25,0.0,-1.25
12.300940752029419,6.26,0.0,-1.2599999999999998
12.450592041015625,6.27,0.0,-1.2699999999999996
12.600192546844482,6.26,0.0,-1.2599999999999998
12.750378370285034,6.33,0.0,-1.33
12.90001654624939,6.3,0.0,-1.2999999999999998
13.050136089324951,6.09,0.0,-1.0899999999999999
13.200316905975342,6.03,0.0,-1.0300000000000002
13.350881099700928,6.03,0.0,-1.0300000000000002
13.500190734863281,6.07,0.0,-1.0700000000000003
13.650789022445679,6.07,0.0,-1.0700000000000003
13.800388097763062,6.05,0.0,-1.0499999999999998
13.950054168701172,6.08,0.0,-1.08
