Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.0009641647338867188,22.21,-50.0,-17.21
0.17283415794372559,22.22,-50.0,-17.22
0.3471224308013916,22.21,-50.0,-17.21
0.5035650730133057,22.22,-50.0,-17.22
0.652991533279419,22.22,-50.0,-17.22
0.8383302688598633,22.22,-50.0,-17.22
1.0117855072021484,22.21,-50.0,-17.21
1.1886663436889648,22.22,-50.0,-17.22
1.3611176013946533,22.2,-50.0,-17.2
1.5314412117004395,22.2,-50.0,-17.2
1.6916844844818115,22.21,-50.0,-17.21
1.8693594932556152,22.21,-50.0,-17.21
2.0534393787384033,22.21,-50.0,-17.21
2.210892677307129,22.21,-50.0,-17.21
2.3734240531921387,22.21,-50.0,-17.21
2.5390589237213135,22.2,-50.0,-17.2
2.7110557556152344,22.21,-50.0,-17.21
2.8782031536102295,22.21,-50.0,-17.21
3.056915044784546,22.2,-50.0,-17.2
3.211794853210449,22.21,-50.0,-17.21
3.4105796813964844,22.2,-50.0,-17.2
3.5909976959228516,22.21,-50.0,-17.21
3.747882127761841,22.21,-50.0,-17.21
3.9374258518218994,22.2,-50.0,-17.2
4.102017164230347,22.2,-50.0,-17.2
4.252384901046753,22.22,-50.0,-17.22
4.414303541183472,22.21,-50.0,-17.21
4.573456287384033,22.21,-50.0,-17.21
4.735066890716553,22.22,-50.0,-17.22
4.907288551330566,22.21,-50.0,-17.21
5.091930389404297,22.21,-50.0,-17.21
5.249106168746948,22.21,-50.0,-17.21
5.432481050491333,22.21,-50.0,-17.21
5.580885648727417,22.22,-50.0,-17.22
5.741175889968872,22.22,-50.0,-17.22
5.935150861740112,22.21,-50.0,-17.21
6.101171255111694,22.21,-50.0,-17.21
6.286920785903931,22.21,-50.0,-17.21
6.4426562786102295,22.2,-50.0,-17.2
6.584543943405151,22.2,-50.0,-17.2
6.743155002593994,22.23,-50.0,-17.23
6.940558671951294,22.22,-50.0,-17.22
7.11413049697876,22.22,-50.0,-17.22
7.286602973937988,22.23,-50.0,-17.23
7.479044198989868,22.2,-50.0,-17.2
7.654391288757324,22.18,-50.0,-17.18
7.82653021812439,22.19,-50.0,-17.19
7.992402791976929,22.21,-50.0,-17.21
8.170127868652344,22.21,-50.0,-17.21
8.330486059188843,22.19,-50.0,-17.19
8.478940725326538,22.16,-50.0,-17.16
8.62863540649414,22.16,-50.0,-17.16
8.763792991638184,22.18,-50.0,-17.18
8.971928596496582,22.18,-50.0,-17.18
9.143031597137451,22.19,-50.0,-17.19
9.310575246810913,22.19,-50.0,-17.19
9.483234643936157,22.19,-50.0,-17.19
9.634134292602539,22.2,-50.0,-17.2
9.791192293167114,22.21,-50.0,-17.21
9.992768287658691,22.21,-50.0,-17.21
10.136360168457031,22.23,-50.0,-17.23
10.278846263885498,22.23,-50.0,-17.23
10.4993155002594,22.23,-50.0,-17.23
10.643105268478394,22.22,-50.0,-17.22
10.797155141830444,22.25,-50.0,-17.25
11.012840986251831,22.26,-50.0,-17.26
11.164008855819702,22.27,-50.0,-17.27
11.29982042312622,22.28,-50.0,-17.28
11.520214796066284,22.28,-50.0,-17.28
11.668384313583374,22.3,-50.0,-17.3
11.811970472335815,22.31,-50.0,-17.31
12.037287473678589,22.31,-50.0,-17.31
12.184710025787354,22.29,-50.0,-17.29
12.329981088638306,22.27,-50.0,-17.27
12.543457269668579,22.28,-50.0,-17.28
12.687288761138916,22.28,-50.0,-17.28
12.83758282661438,22.32,-50.0,-17.32
13.047243595123291,22.33,-50.0,-17.33
13.196253776550293,22.35,-50.0,-17.35
13.347073316574097,22.36,-50.0,-17.36
13.562936782836914,22.37,-50.0,-17.37
13.719473838806152,22.39,-50.0,-17.39
13.867029666900635,22.42,-50.0,-17.42
14.06975507736206,22.42,-50.0,-17.42
14.222153902053833,22.41,-50.0,-17.41
14.37751841545105,22.44,-50.0,-17.44
14.58547568321228,22.45,-50.0,-17.45
14.738149642944336,22.48,-50.0,-17.48
14.89183759689331,22.52,-50.0,-17.52
15.087988376617432,22.52,-50.0,-17.52
15.234337329864502,22.53,-50.0,-17.53
15.380047798156738,22.56,-50.0,-17.56
15.594196319580078,22.55,-50.0,-17.55
15.74731159210205,22.57,-50.0,-17.57
15.89797043800354,22.6,-50.0,-17.6
16.11613178253174,22.62,-50.0,-17.62
16.27483034133911,22.65,-50.0,-17.65
16.41717267036438,22.68,-50.0,-17.68
16.613245487213135,22.67,-50.0,-17.67
16.754275798797607,22.69,-50.0,-17.69
16.90877079963684,22.71,-50.0,-17.71
17.117045164108276,22.72,-50.0,-17.72
17.27517056465149,22.73,-50.0,-17.73
17.4241943359375,22.77,-50.0,-17.77
17.632883548736572,22.77,-50.0,-17.77
17.79312777519226,22.79,-50.0,-17.79
17.941641807556152,22.82,-50.0,-17.82
18.14379358291626,22.83,-50.0,-17.83
18.296523571014404,22.85,-50.0,-17.85
18.439477920532227,22.87,-50.0,-17.87
18.647955894470215,22.88,-50.0,-17.88
18.802920818328857,22.88,-50.0,-17.88
18.945852756500244,22.91,-50.0,-17.91
19.159542083740234,22.92,-50.0,-17.92
19.326032876968384,22.94,-50.0,-17.94
19.483124494552612,22.96,-50.0,-17.96
19.66911554336548,22.98,-50.0,-17.98
19.817059755325317,23.0,-50.0,-18.0
19.974320650100708,23.04,-50.0,-18.04
