Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.008015871047973633,11.54,31.4665,23.46
0.5059702396392822,11.72,31.1869,23.28
1.0001842975616455,11.7,32.0626,23.3
1.5002415180206299,11.61,33.1856,23.39
2.0046756267547607,11.72,33.3455,23.28
2.5005993843078613,11.57,34.7959,23.43
3.0042738914489746,11.42,36.1803,23.58
3.5017106533050537,11.68,35.7055,23.32
4.004288911819458,11.59,36.676,23.41
4.501024961471558,11.46,38.0502,23.54
5.003706455230713,11.52,38.5525,23.48
5.501468896865845,11.32,40.1925,23.68
6.0023181438446045,11.4,40.5299,23.6
6.505215406417847,11.58,40.355,23.42
7.002178907394409,11.55,41.09,23.45
7.50747013092041,11.5,42.1672,23.5
8.002490758895874,11.4,43.2545,23.6
8.500168323516846,11.43,43.8153,23.57
9.004089593887329,11.25,45.4697,23.75
9.50450873374939,11.41,45.3191,23.59
10.00057315826416,11.26,46.8553,23.740000000000002
10.5039222240448,11.54,46.0728,23.46
11.000957012176514,11.72,45.8498,23.28
11.503832340240479,11.8,46.2239,23.2
12.003433227539062,11.57,48.0369,23.43
12.501458644866943,10.91,52.0559,24.09
13.004121541976929,11.68,43.6119,23.32
13.500751972198486,11.8,43.6525,23.2
14.006737470626831,11.81,44.4047,23.189999999999998
14.595018148422241,11.38,47.3825,23.619999999999997
15.007013320922852,11.59,46.7809,23.41
15.504686117172241,11.63,47.368,23.369999999999997
16.002917051315308,11.79,47.2206,23.21
16.502023220062256,11.66,48.6012,23.34
17.00230073928833,11.31,59.6451,23.689999999999998
17.504990816116333,11.57,58.9822,23.43
18.00461173057556,11.48,60.2654,23.52
18.50429654121399,11.04,63.1373,23.96
19.004892587661743,10.61,65.9772,24.39
19.500461101531982,11.65,61.5264,23.35
20.004945755004883,11.33,63.7577,23.67
20.500854015350342,10.9,66.7268,24.1
21.002306699752808,11.29,65.4127,23.71
21.501593589782715,10.77,68.7039,24.23
22.006653547286987,11.37,66.5046,23.630000000000003
22.501428365707397,11.04,68.8212,23.96
23.001469373703003,11.24,68.5638,23.759999999999998
23.502485275268555,11.24,69.2588,23.759999999999998
24.00096368789673,11.44,68.951,23.560000000000002
24.501869678497314,11.21,70.8417,23.79
25.00133228302002,10.11,77.0417,24.89
25.500790119171143,11.83,69.1277,23.17
26.001575708389282,11.21,73.0227,23.79
26.502622604370117,10.29,78.2514,24.71
27.002657175064087,10.87,76.1603,24.130000000000003
27.500823259353638,9.77,82.3367,25.23
28.00149631500244,11.77,72.9917,23.23
28.500304460525513,9.86,83.3886,25.14
29.001654148101807,11.0,78.3101,24.0
29.501185417175293,10.88,79.6641,24.119999999999997
30.002769947052002,11.63,76.6073,23.369999999999997
30.50266742706299,10.56,82.6381,24.439999999999998
31.002481937408447,10.24,85.0653,24.759999999999998
31.500640392303467,11.78,77.9587,23.22
32.001396894454956,11.05,82.2839,23.95
32.500638484954834,10.99,83.3877,24.009999999999998
33.00163912773132,11.78,80.0571,23.22
33.50025796890259,11.5,82.2213,23.5
34.00070405006409,11.55,82.657,23.45
34.5004608631134,11.41,84.0203,23.59
35.002469062805176,10.44,89.6607,24.560000000000002
35.50267791748047,11.7,84.024,23.3
36.0024950504303,11.44,86.0098,23.560000000000002
36.50261354446411,11.69,85.5106,23.310000000000002
37.00217270851135,10.68,91.215,24.32
37.50108528137207,10.85,91.149,24.15
38.00279259681702,11.5,88.5944,23.5
38.50218391418457,11.46,89.268,23.54
39.00195026397705,11.29,90.524,23.71
39.502952098846436,11.7,89.176,23.3
40.00292706489563,11.73,89.7401,23.27
40.5025691986084,11.64,90.5243,23.36
41.000917196273804,11.36,92.5442,23.64
41.50220489501953,11.36,92.8349,23.64
42.00230526924133,11.45,93.0323,23.55
