Tiempo_s,Temperatura_C,Duty_Cycle_pct,Error_C
0.00299835205078125,33.82,17.8718,1.1799999999999997
0.5020959377288818,33.8,17.9693,1.2000000000000028
1.0017240047454834,33.8,18.0341,1.2000000000000028
1.5025718212127686,33.74,18.3361,1.259999999999998
2.0020899772644043,33.77,18.2507,1.2299999999999969
2.502746105194092,33.72,18.5327,1.2800000000000011
3.001483917236328,33.71,18.633,1.2899999999999991
3.501617431640625,33.71,18.6571,1.2899999999999991
4.002751588821411,33.67,18.8895,1.3299999999999983
4.500405788421631,33.64,19.0698,1.3599999999999994
5.002805948257446,33.66,19.0261,1.3400000000000034
5.502013206481934,33.58,19.4442,1.4200000000000017
6.002637624740601,33.63,19.266,1.3699999999999974
6.503163576126099,33.59,19.527,1.4099999999999966
7.003976345062256,33.58,19.5991,1.4200000000000017
7.507925033569336,33.61,19.4649,1.3900000000000006
8.006408452987671,33.6,19.6024,1.3999999999999986
8.50184154510498,33.56,19.8123,1.4399999999999977
9.008742570877075,33.58,19.7567,1.4200000000000017
9.502259731292725,33.57,19.8322,1.4299999999999997
10.004176378250122,33.62,19.6545,1.3800000000000026
10.505924940109253,33.56,19.9769,1.4399999999999977
11.005454778671265,33.59,19.8906,1.4099999999999966
11.501945972442627,33.64,19.6899,1.3599999999999994
12.000515460968018,33.6,19.9088,1.3999999999999986
12.50056266784668,33.65,19.6932,1.3500000000000014
13.003638744354248,33.64,19.798,1.3599999999999994
13.506285905838013,33.67,19.6981,1.3299999999999983
14.000687837600708,33.76,19.2707,1.240000000000002
14.502228498458862,33.75,19.3791,1.25
15.002542495727539,33.77,19.2848,1.2299999999999969
15.504658460617065,33.82,19.0715,1.1799999999999997
16.005394458770752,33.8,19.1994,1.2000000000000028
16.50573754310608,33.85,18.9804,1.1499999999999986
17.00362777709961,33.82,19.2103,1.1799999999999997
17.502667903900146,33.84,19.1391,1.1599999999999966
18.005051374435425,33.89,18.9116,1.1099999999999994
18.50656247138977,33.87,19.0325,1.1300000000000026
19.0084125995636,33.88,19.0252,1.1199999999999974
19.501206398010254,33.9,18.963,1.1000000000000014
20.002760410308838,33.92,18.9043,1.0799999999999983
20.507267475128174,33.96,18.7019,1.0399999999999991
21.000489234924316,33.96,18.7779,1.0399999999999991
21.500133991241455,33.95,18.8248,1.0499999999999972
22.00037455558777,34.01,18.564,0.990000000000002
22.500372409820557,34.0,18.6345,1.0
23.000097274780273,34.03,18.5081,0.9699999999999989
23.50077724456787,34.03,18.5292,0.9699999999999989
24.000714778900146,34.01,18.6885,0.990000000000002
